word vector file:		GiTuCo.filt.uniq.stemB.format_S_Rcuspod.samp44p_w5_v200_mc10_i5_cbow.w2v.vec
corpus file:			GiTuCo.filt.uniq.stemB.sample
input file:				_arg_verb_list_50x100
minimum sample size:	30
minimum context size:	15
window size:			20
filters:				cuspod
is keyword included?	true
PCA variance threshold:	0.45
number of threads:		8

arg	verb	sample size	argComp	verbComp	phraseAvgComp	phrasePCAcomp
zile:0	bas:v	null	null	null	null	null
ağır:0	bas:v	null	null	null	null	null
mayın:2	bas:v	null	null	null	null	null
deklanşör:2	bas:v	null	null	null	null	null
zil:2	bas:v	null	null	null	null	null
damar:2	bas:v	null	null	null	null	null
debriyaj:2	bas:v	null	null	null	null	null
gaza:0	bas:v	1	null	null	null	null
afakan:0	bas:v	null	null	null	null	null
ayaK:0	bas:v	1	null	null	null	null
tetiK:2	bas:v	null	null	null	null	null
parmaK:0	bas:v	null	null	null	null	null
tekme:1	bas:v	null	null	null	null	null
üstün:2	bas:v	null	null	null	null	null
müh$ür:0	bas:v	null	null	null	null	null
pedal:2	bas:v	null	null	null	null	null
smaÇ:0	bas:v	null	null	null	null	null
hafakan:0	bas:v	null	null	null	null	null
nasır:2	bas:v	null	null	null	null	null
çim:2	bas:v	null	null	null	null	null
fak:2	bas:v	null	null	null	null	null
kahkaha:1	bas:v	null	null	null	null	null
kuyruK:2	bas:v	null	null	null	null	null
kafa:0	bas:v	1	null	null	null	null
çarpı:2	bas:v	null	null	null	null	null
yaş:2	bas:v	null	null	null	null	null
sifon:2	bas:v	null	null	null	null	null
matbaa:5	bas:v	null	null	null	null	null
sac:0	bas:v	null	null	null	null	null
ampûl:2	bas:v	null	null	null	null	null
karakol:0	bas:v	null	null	null	null	null
kağıT:2	bas:v	null	null	null	null	null
akor:0	bas:v	null	null	null	null	null
para:0	bas:v	null	null	null	null	null
basar:0	bas:v	null	null	null	null	null
ayaK:2	bas:v	null	null	null	null	null
eksi:1	bas:v	null	null	null	null	null
müh$ür:1	bas:v	null	null	null	null	null
marş:2	bas:v	null	null	null	null	null
yer:v	bas:v	1	null	null	null	null
bileği:2	bas:v	null	null	null	null	null
topuK:2	bas:v	null	null	null	null	null
ört:v	bas:v	1	null	null	null	null
yaygara:1	bas:v	null	null	null	null	null
çizgi:2	bas:v	null	null	null	null	null
para:1	bas:v	null	null	null	null	null
istifa:1	bas:v	null	null	null	null	null
telin:2	bas:v	null	null	null	null	null
halı:2	bas:v	null	null	null	null	null
kalıP:1	bas:v	null	null	null	null	null
hârf:2	bas:v	null	null	null	null	null
perdesiz:0	bas:v	null	null	null	null	null
bastıK:7	bas:v	null	null	null	null	null
karakol:1	bas:v	null	null	null	null	null
köy:1	bas:v	null	null	null	null	null
tuz:0	bas:v	null	null	null	null	null
tokaT:0	bas:v	null	null	null	null	null
kaşe:0	bas:v	null	null	null	null	null
kafa:6	bas:v	null	null	null	null	null
start:2	bas:v	null	null	null	null	null
yayın:7	bas:v	null	null	null	null	null
konsolosluK:1	bas:v	null	null	null	null	null
oda:1	bas:v	null	null	null	null	null
ökçe:2	bas:v	null	null	null	null	null
stüdyo:1	bas:v	null	null	null	null	null
tahta:2	bas:v	null	null	null	null	null
tonga:2	bas:v	null	null	null	null	null
ofis:1	bas:v	null	null	null	null	null
rastgele:2	bas:v	null	null	null	null	null
top:2	bas:v	null	null	null	null	null
nota:2	bas:v	null	null	null	null	null
bina:1	bas:v	null	null	null	null	null
bileK:2	bas:v	null	null	null	null	null
korno:2	bas:v	null	null	null	null	null
nikah:0	bas:v	null	null	null	null	null
kitaP:0	bas:v	null	null	null	null	null
stop:2	bas:v	null	null	null	null	null
eksi:2	bas:v	null	null	null	null	null
mezra:1	bas:v	null	null	null	null	null
sel:0	bas:v	null	null	null	null	null
balgam:2	bas:v	null	null	null	null	null
suY:0	bas:v	null	null	null	null	null
uÇ:2	bas:v	null	null	null	null	null
kaşe:1	bas:v	null	null	null	null	null
banknot:0	bas:v	null	null	null	null	null
saray:1	bas:v	null	null	null	null	null
evin:0	bas:v	null	null	null	null	null
ayaklE:v	bas:v	null	null	null	null	null
teli:2	bas:v	null	null	null	null	null
kronometre:2	bas:v	null	null	null	null	null
büro:1	bas:v	null	null	null	null	null
kıymet:1	bil:v	null	null	null	null	null
hâd0:1	bil:v	null	null	null	null	null
kıymet:0	bil:v	null	null	null	null	null
yakınlıK:4	bil:v	null	null	null	null	null
herkes:7	bil:v	null	null	null	null	null
ol:v	bil:v	4	null	null	null	null
anlam:1	bil:v	1	null	null	null	null
değer:1	bil:v	null	null	null	null	null
ingilizce:0	bil:v	null	null	null	null	null
mi:0	bil:v	1	null	null	null	null
kendi&:1	bil:v	null	null	null	null	null
neden:1	bil:v	null	null	null	null	null
bil:v	bil:v	null	null	null	null	null
tüken:v	bil:v	null	null	null	null	null
bit:v	bil:v	2	null	null	null	null
bun:0	bil:v	null	null	null	null	null
olacaK:1	bil:v	null	null	null	null	null
sebeP:1	bil:v	null	null	null	null	null
kimse:0	bil:v	null	null	null	null	null
ad:1	bil:v	null	null	null	null	null
türkçe:0	bil:v	null	null	null	null	null
fırsat:0	bil:v	null	null	null	null	null
dil:v	bil:v	null	null	null	null	null
sanı:1	bil:v	null	null	null	null	null
hiç:0	bil:v	1	null	null	null	null
kıymet:6	bil:v	null	null	null	null	null
şey:0	bil:v	null	null	null	null	null
bilE:v	bil:v	1	null	null	null	null
dil:1	bil:v	null	null	null	null	null
yordam:0	bil:v	null	null	null	null	null
ad:4	bil:v	null	null	null	null	null
neden:0	bil:v	null	null	null	null	null
duraK:0	bil:v	null	null	null	null	null
tarihi:1	bil:v	null	null	null	null	null
is$im:1	bil:v	null	null	null	null	null
iyi:0	bil:v	1	null	null	null	null
adaP:1	bil:v	null	null	null	null	null
detay:1	bil:v	null	null	null	null	null
kimse:6	bil:v	null	null	null	null	null
şu&:1	bil:v	null	null	null	null	null
içeriK:1	bil:v	null	null	null	null	null
almanca:0	bil:v	null	null	null	null	null
kamuoyu&:7	bil:v	null	null	null	null	null
dahi:0	bil:v	1	null	null	null	null
bok:0	bil:v	null	null	null	null	null
kad$ir:1	bil:v	null	null	null	null	null
nasıl:0	bil:v	null	null	null	null	null
kim:0	bil:v	null	null	null	null	null
sanı:0	bil:v	null	null	null	null	null
liseli:0	bil:v	null	null	null	null	null
kural:1	bil:v	null	null	null	null	null
yap:v	bil:v	1	null	null	null	null
fransızca:0	bil:v	null	null	null	null	null
doy:v	bil:v	null	null	null	null	null
geçmiş:1	bil:v	null	null	null	null	null
derya:1	bil:v	null	null	null	null	null
fark:1	bil:v	null	null	null	null	null
arapça:0	bil:v	null	null	null	null	null
taT:1	bil:v	null	null	null	null	null
ora:1	bil:v	null	null	null	null	null
geleceK:1	bil:v	null	null	null	null	null
çıkacaK:1	bil:v	null	null	null	null	null
önce:1	bil:v	null	null	null	null	null
yiyeceK:1	bil:v	null	null	null	null	null
yanlış:0	bil:v	null	null	null	null	null
aslı:1	bil:v	null	null	null	null	null
yaz:v	bil:v	1	null	null	null	null
yer:1	bil:v	null	null	null	null	null
cevaP:1	bil:v	null	null	null	null	null
taraf:3	bil:v	null	null	null	null	null
kürtçe:0	bil:v	null	null	null	null	null
vereceK:1	bil:v	null	null	null	null	null
astar:1	bil:v	null	null	null	null	null
alacaK:1	bil:v	null	null	null	null	null
az:v	bil:v	null	null	null	null	null
ayrıntı:1	bil:v	null	null	null	null	null
düşkünlüK:4	bil:v	null	null	null	null	null
neci:0	bil:v	null	null	null	null	null
değer:0	bil:v	1	null	null	null	null
sayı:1	bil:v	null	null	null	null	null
misafirliK:1	bil:v	null	null	null	null	null
rütbe:1	bil:v	null	null	null	null	null
on:0	bil:v	null	null	null	null	null
manas:1	bil:v	null	null	null	null	null
siz:1	bil:v	null	null	null	null	null
sınır:1	bil:v	null	null	null	null	null
matematiK:0	bil:v	null	null	null	null	null
yüz:v	bil:v	null	null	null	null	null
cis$im:1	bil:v	null	null	null	null	null
rusça:0	bil:v	null	null	null	null	null
lakaP:4	bil:v	null	null	null	null	null
ispanyolca:0	bil:v	null	null	null	null	null
sürme:1	bil:v	null	null	null	null	null
halt:0	bil:v	null	null	null	null	null
durum:1	bil:v	null	null	null	null	null
sus:v	bil:v	null	null	null	null	null
kullan:v	bil:v	1	null	null	null	null
ben:0	bil:v	null	null	null	null	null
koyacaK:1	bil:v	null	null	null	null	null
içyüz:1	bil:v	null	null	null	null	null
otobüs:2	bin:v	null	null	null	null	null
bisiklet:2	bin:v	null	null	null	null	null
taksi:2	bin:v	null	null	null	null	null
uçaK:2	bin:v	1	null	null	null	null
araba:2	bin:v	null	null	null	null	null
tren:2	bin:v	1	null	null	null	null
metro:2	bin:v	null	null	null	null	null
dolmuş:2	bin:v	null	null	null	null	null
asansör:2	bin:v	null	null	null	null	null
vapur:2	bin:v	null	null	null	null	null
minibüs:2	bin:v	null	null	null	null	null
at:2	bin:v	null	null	null	null	null
kıymet:2	bin:v	null	null	null	null	null
küp:2	bin:v	null	null	null	null	null
tramvay:2	bin:v	null	null	null	null	null
araÇ:2	bin:v	null	null	null	null	null
gemi:2	bin:v	null	null	null	null	null
kayıK:2	bin:v	null	null	null	null	null
eşeK:2	bin:v	null	null	null	null	null
yüz:v	bin:v	null	null	null	null	null
cip:2	bin:v	null	null	null	null	null
otomobil:2	bin:v	null	null	null	null	null
fayton:2	bin:v	null	null	null	null	null
aracı:2	bin:v	null	null	null	null	null
motosiklet:2	bin:v	null	null	null	null	null
yılan:0	bin:v	null	null	null	null	null
musibet:0	bin:v	null	null	null	null	null
feribot:2	bin:v	null	null	null	null	null
motor:2	bin:v	null	null	null	null	null
gondol:2	bin:v	null	null	null	null	null
servis:2	bin:v	null	null	null	null	null
araç:2	bin:v	null	null	null	null	null
tepe:2	bin:v	null	null	null	null	null
elli:0	bin:v	null	null	null	null	null
sırt:2	bin:v	null	null	null	null	null
tekne:2	bin:v	null	null	null	null	null
salıncaK:2	bin:v	null	null	null	null	null
helikopter:2	bin:v	null	null	null	null	null
deve:2	bin:v	null	null	null	null	null
duraK:3	bin:v	null	null	null	null	null
beş:0	bin:v	null	null	null	null	null
vagon:2	bin:v	null	null	null	null	null
teleferiK:2	bin:v	null	null	null	null	null
limuzin:2	bin:v	null	null	null	null	null
rutin:2	bin:v	null	null	null	null	null
sandal:2	bin:v	null	null	null	null	null
marmara:2	bin:v	null	null	null	null	null
araban:2	bin:v	null	null	null	null	null
filika:2	bin:v	null	null	null	null	null
ekspres:2	bin:v	null	null	null	null	null
otuz:0	bin:v	null	null	null	null	null
tahterevalli:2	bin:v	null	null	null	null	null
yirmi:0	bin:v	null	null	null	null	null
kano:2	bin:v	null	null	null	null	null
kaç:v	bin:v	null	null	null	null	null
bot:2	bin:v	null	null	null	null	null
kaykay:2	bin:v	null	null	null	null	null
atlıkarınca:2	bin:v	null	null	null	null	null
vasıta:2	bin:v	null	null	null	null	null
jetski:2	bin:v	null	null	null	null	null
alabora:2	bin:v	null	null	null	null	null
varaka:0	bin:v	null	null	null	null	null
balon:2	bin:v	null	null	null	null	null
atE:v	bin:v	null	null	null	null	null
jaguar:2	bin:v	null	null	null	null	null
biletsiz:0	bin:v	null	null	null	null	null
on:v	bin:v	null	null	null	null	null
yük:0	bin:v	null	null	null	null	null
şahin:2	bin:v	null	null	null	null	null
mekiK:2	bin:v	null	null	null	null	null
kollu:2	bin:v	null	null	null	null	null
birkaç:0	bin:v	null	null	null	null	null
tornet:2	bin:v	null	null	null	null	null
atım:2	bin:v	null	null	null	null	null
merdiven:2	bin:v	null	null	null	null	null
kamikaze:2	bin:v	null	null	null	null	null
üç:0	bin:v	1	null	null	null	null
zırhlı:2	bin:v	null	null	null	null	null
sekiz:0	bin:v	null	null	null	null	null
kırk:v	bin:v	null	null	null	null	null
ejderha:2	bin:v	null	null	null	null	null
gôlf:2	bin:v	null	null	null	null	null
jet:2	bin:v	null	null	null	null	null
füniküler:2	bin:v	null	null	null	null	null
traktör:2	bin:v	null	null	null	null	null
yaklaşıK:0	bin:v	1	null	null	null	null
tayyare:2	bin:v	null	null	null	null	null
ciddi:2	bin:v	null	null	null	null	null
mobilet:2	bin:v	null	null	null	null	null
allah:0	bin:v	null	null	null	null	null
troleybüs:2	bin:v	null	null	null	null	null
ambulans:2	bin:v	null	null	null	null	null
iki:0	bin:v	null	null	null	null	null
altmış:0	bin:v	null	null	null	null	null
kamyon:2	bin:v	null	null	null	null	null
kaydıraK:2	bin:v	null	null	null	null	null
telesiyej:2	bin:v	null	null	null	null	null
süpürge:2	bin:v	null	null	null	null	null
dörT:0	bin:v	null	null	null	null	null
om$uz:2	bin:v	null	null	null	null	null
sonlE:v	bit:v	1	null	null	null	null
beraber:2	bit:v	null	null	null	null	null
pili:0	bit:v	null	null	null	null	null
hüsranlE:v	bit:v	null	null	null	null	null
azal:v	bit:v	null	null	null	null	null
şarj:0	bit:v	null	null	null	null	null
tüy:v	bit:v	null	null	null	null	null
iş:0	bit:v	null	null	null	null	null
okul:0	bit:v	null	null	null	null	null
bit:v	bit:v	null	null	null	null	null
devri:0	bit:v	null	null	null	null	null
sözleş:v	bit:v	null	null	null	null	null
üstünlüK:4	bit:v	null	null	null	null	null
mesai:0	bit:v	null	null	null	null	null
şarj:6	bit:v	null	null	null	null	null
hiç:0	bit:v	null	null	null	null	null
say:v	bit:v	1	null	null	null	null
skorlE:v	bit:v	null	null	null	null	null
ol:v	bit:v	3	null	null	null	null
galibiyet:4	bit:v	null	null	null	null	null
maç:0	bit:v	null	null	null	null	null
tüy:0	bit:v	null	null	null	null	null
mesai:6	bit:v	null	null	null	null	null
pili:6	bit:v	null	null	null	null	null
golsüz:0	bit:v	null	null	null	null	null
sezon:0	bit:v	null	null	null	null	null
celse:5	bit:v	null	null	null	null	null
savaş:v	bit:v	null	null	null	null	null
kontrat:0	bit:v	null	null	null	null	null
finallE:v	bit:v	null	null	null	null	null
film:0	bit:v	null	null	null	null	null
dizi:0	bit:v	1	null	null	null	null
askerliK:6	bit:v	null	null	null	null	null
çile:0	bit:v	null	null	null	null	null
askerliK:0	bit:v	null	null	null	null	null
ilişki:0	bit:v	null	null	null	null	null
dönem:0	bit:v	null	null	null	null	null
sonuçlE:v	bit:v	null	null	null	null	null
akü:0	bit:v	null	null	null	null	null
olur:0	bit:v	null	null	null	null	null
aşk:0	bit:v	null	null	null	null	null
faslı:0	bit:v	null	null	null	null	null
karakol:5	bit:v	null	null	null	null	null
yarı:0	bit:v	null	null	null	null	null
eri:v	bit:v	null	null	null	null	null
beraberliK:4	bit:v	null	null	null	null	null
süre:6	bit:v	null	null	null	null	null
işlem:0	bit:v	null	null	null	null	null
terör:0	bit:v	null	null	null	null	null
hasreT:v	bit:v	null	null	null	null	null
kariyer:0	bit:v	null	null	null	null	null
kontör:0	bit:v	null	null	null	null	null
benzin:0	bit:v	null	null	null	null	null
benzin:6	bit:v	null	null	null	null	null
dönem:6	bit:v	null	null	null	null	null
ünsüz:4	bit:v	null	null	null	null	null
kontrat:6	bit:v	null	null	null	null	null
ölümlE:v	bit:v	null	null	null	null	null
çaylaklıK:0	bit:v	null	null	null	null	null
öl:v	bit:v	null	null	null	null	null
tecili:0	bit:v	null	null	null	null	null
derT:0	bit:v	null	null	null	null	null
diP:5	bit:v	null	null	null	null	null
taahhüT:0	bit:v	null	null	null	null	null
tatil:0	bit:v	null	null	null	null	null
inşaat:0	bit:v	null	null	null	null	null
oyun:0	bit:v	null	null	null	null	null
süre:0	bit:v	null	null	null	null	null
ayrılıK:4	bit:v	null	null	null	null	null
skor:4	bit:v	null	null	null	null	null
lise:0	bit:v	null	null	null	null	null
sessiz:4	bit:v	null	null	null	null	null
garanti:6	bit:v	null	null	null	null	null
devre:0	bit:v	null	null	null	null	null
leh:2	bit:v	null	null	null	null	null
taksit:0	bit:v	null	null	null	null	null
devri:6	bit:v	null	null	null	null	null
ot:0	bit:v	null	null	null	null	null
kavga:0	bit:v	null	null	null	null	null
olay:0	bit:v	null	null	null	null	null
hayat:0	bit:v	null	null	null	null	null
yakıt:6	bit:v	null	null	null	null	null
artıK:0	bit:v	null	null	null	null	null
türlü:0	bit:v	1	null	null	null	null
zaman:0	bit:v	null	null	null	null	null
aslE:v	bit:v	null	null	null	null	null
çaylaklıK:6	bit:v	null	null	null	null	null
şey:0	bit:v	null	null	null	null	null
iş:6	bit:v	null	null	null	null	null
soluK:5	bit:v	null	null	null	null	null
son:5	bit:v	null	null	null	null	null
yakıt:0	bit:v	null	null	null	null	null
evliliK:6	bit:v	null	null	null	null	null
bileK:5	bit:v	null	null	null	null	null
söz:0	bit:v	null	null	null	null	null
çırpı:5	bit:v	null	null	null	null	null
sınav:0	bit:v	null	null	null	null	null
çilE:v	bit:v	null	null	null	null	null
gün:0	bit:v	null	null	null	null	null
lokavt:0	bit:v	null	null	null	null	null
geri:5	bırak:v	1	null	null	null	null
kenar:2	bırak:v	3	null	null	null	null
peşin:0	bırak:v	1	null	null	null	null
sigara:1	bırak:v	1	null	null	null	null
peş:1	bırak:v	null	null	null	null	null
boşluK:0	bırak:v	null	null	null	null	null
iz:0	bırak:v	2	null	null	null	null
mahrum:0	bırak:v	null	null	null	null	null
yalnız:0	bırak:v	null	null	null	null	null
yanıtsız:0	bırak:v	null	null	null	null	null
kursaK:5	bırak:v	null	null	null	null	null
hayran:0	bırak:v	null	null	null	null	null
rahat:0	bırak:v	null	null	null	null	null
olur:2	bırak:v	null	null	null	null	null
dış:0	bırak:v	null	null	null	null	null
nadas:2	bırak:v	null	null	null	null	null
yaka:1	bırak:v	null	null	null	null	null
maruz:0	bırak:v	null	null	null	null	null
zorun:5	bırak:v	null	null	null	null	null
sakal:0	bırak:v	null	null	null	null	null
mecbur:0	bırak:v	null	null	null	null	null
pabuÇ:0	bırak:v	null	null	null	null	null
gölge:5	bırak:v	null	null	null	null	null
miras:0	bırak:v	null	null	null	null	null
yarı:5	bırak:v	null	null	null	null	null
cevapsız:0	bırak:v	null	null	null	null	null
yarım:0	bırak:v	null	null	null	null	null
kül0:0	bırak:v	null	null	null	null	null
izlenim:0	bırak:v	null	null	null	null	null
silah:0	bırak:v	null	null	null	null	null
sonra:2	bırak:v	null	null	null	null	null
taT:v	bırak:v	null	null	null	null	null
ikilem:5	bırak:v	null	null	null	null	null
tarihçi:2	bırak:v	null	null	null	null	null
taraf:2	bırak:v	1	null	null	null	null
insaf:2	bırak:v	null	null	null	null	null
merak:5	bırak:v	null	null	null	null	null
bıyıK:0	bırak:v	null	null	null	null	null
açıK:5	bırak:v	null	null	null	null	null
gücü:0	bırak:v	null	null	null	null	null
intiba:0	bırak:v	null	null	null	null	null
inisiyatif:2	bırak:v	null	null	null	null	null
açıK:0	bırak:v	1	null	null	null	null
taT:5	bırak:v	null	null	null	null	null
bahşiş:0	bırak:v	null	null	null	null	null
hamilE:v	bırak:v	null	null	null	null	null
arT:5	bırak:v	null	null	null	null	null
merdivensiz:0	bırak:v	null	null	null	null	null
şans:2	bırak:v	null	null	null	null	null
çelenG:0	bırak:v	null	null	null	null	null
durum:5	bırak:v	null	null	null	null	null
yoksun:0	bırak:v	null	null	null	null	null
şura:2	bırak:v	null	null	null	null	null
arka:5	bırak:v	1	null	null	null	null
etki:0	bırak:v	null	null	null	null	null
dışarı:5	bırak:v	null	null	null	null	null
kontrpiye:5	bırak:v	null	null	null	null	null
nefessiz:0	bırak:v	null	null	null	null	null
susuz:0	bırak:v	null	null	null	null	null
hakemliK:0	bırak:v	null	null	null	null	null
yol:5	bırak:v	null	null	null	null	null
silah:1	bırak:v	null	null	null	null	null
zirve:5	bırak:v	null	null	null	null	null
futbol:0	bırak:v	null	null	null	null	null
takdir:2	bırak:v	null	null	null	null	null
cezasız:0	bırak:v	null	null	null	null	null
çaresiz:0	bırak:v	null	null	null	null	null
sahipsiz:0	bırak:v	null	null	null	null	null
yarın:2	bırak:v	null	null	null	null	null
sakat:0	bırak:v	null	null	null	null	null
altın:5	bırak:v	null	null	null	null	null
damaK:5	bırak:v	null	null	null	null	null
boşluK:2	bırak:v	null	null	null	null	null
yer:v	bırak:v	null	null	null	null	null
koltuK:1	bırak:v	null	null	null	null	null
karşılıksız:0	bırak:v	null	null	null	null	null
görev:1	bırak:v	null	null	null	null	null
babasız:0	bırak:v	null	null	null	null	null
zor:5	bırak:v	null	null	null	null	null
özgür:0	bırak:v	null	null	null	null	null
muallak:5	bırak:v	null	null	null	null	null
avlu:2	bırak:v	null	null	null	null	null
vestiyer:2	bırak:v	null	null	null	null	null
baş:2	bırak:v	null	null	null	null	null
kol:2	bırak:v	null	null	null	null	null
hali:2	bırak:v	null	null	null	null	null
iş:1	bırak:v	null	null	null	null	null
kucaK:2	bırak:v	null	null	null	null	null
uykusuz:0	bırak:v	null	null	null	null	null
zaman:2	bırak:v	null	null	null	null	null
mahâl0:0	bırak:v	null	null	null	null	null
mücadele:1	bırak:v	null	null	null	null	null
profesyonel:2	bırak:v	null	null	null	null	null
ak:v	bırak:v	2	null	null	null	null
el:2	bırak:v	null	null	null	null	null
içki:1	bırak:v	null	null	null	null	null
gücü:1	bırak:v	null	null	null	null	null
otopark:2	bırak:v	null	null	null	null	null
soğu:v	bırak:v	null	null	null	null	null
hasar:0	bırak:v	null	null	null	null	null
vuku:0	bul:v	1	null	null	null	null
fırsat:0	bul:v	3	null	null	null	null
yol:1	bul:v	null	null	null	null	null
fırsat:1	bul:v	null	null	null	null	null
çözüm:0	bul:v	null	null	null	null	null
allah:3	bul:v	null	null	null	null	null
layıK:1	bul:v	null	null	null	null	null
vücuT:0	bul:v	null	null	null	null	null
yankı:0	bul:v	null	null	null	null	null
yer:1	bul:v	null	null	null	null	null
sahiP:1	bul:v	null	null	null	null	null
huzur:0	bul:v	null	null	null	null	null
bir:1	bul:v	null	null	null	null	null
şansı:0	bul:v	null	null	null	null	null
çare:0	bul:v	null	null	null	null	null
bahane:0	bul:v	null	null	null	null	null
yer:v	bul:v	null	null	null	null	null
imkan:0	bul:v	null	null	null	null	null
gôl:0	bul:v	null	null	null	null	null
kolay:1	bul:v	null	null	null	null	null
iş:0	bul:v	null	null	null	null	null
kulp:0	bul:v	null	null	null	null	null
başarılı:0	bul:v	null	null	null	null	null
pozisyon:0	bul:v	null	null	null	null	null
haklı:0	bul:v	null	null	null	null	null
alıcı:0	bul:v	null	null	null	null	null
çekici:0	bul:v	1	null	null	null	null
kılıf:0	bul:v	null	null	null	null	null
yol:0	bul:v	1	null	null	null	null
cevaP:1	bul:v	null	null	null	null	null
lira:1	bul:v	null	null	null	null	null
kendi&:5	bul:v	null	null	null	null	null
iyi:1	bul:v	null	null	null	null	null
uygun:0	bul:v	null	null	null	null	null
çare:1	bul:v	null	null	null	null	null
doğru:1	bul:v	null	null	null	null	null
karşılıK:0	bul:v	null	null	null	null	null
teselli:0	bul:v	null	null	null	null	null
ikiz:1	bul:v	null	null	null	null	null
şifa:0	bul:v	null	null	null	null	null
olanaK:0	bul:v	null	null	null	null	null
karşılıK:1	bul:v	null	null	null	null	null
inandırıcı:0	bul:v	null	null	null	null	null
itici:0	bul:v	1	null	null	null	null
bilet:v	bul:v	null	null	null	null	null
